Frame,Time,Object,VertexID,X,Y,Z,R,G,B
0,0.000,objbody,240,0.0391,0.0070,0.0714,150,150,150
0,0.000,objbody,241,0.0369,0.0179,0.1070,150,150,150
0,0.000,objbody,242,0.0334,0.0177,0.1054,150,150,150
0,0.000,objbody,243,0.0378,0.0140,0.1061,150,150,150
0,0.000,objbody,244,0.0344,0.0138,0.1045,150,150,150
0,0.000,objbody,245,0.1960,-0.0012,0.1078,150,150,150
0,0.000,objbody,246,0.0320,0.0024,0.1153,150,150,150
0,0.000,objbody,247,0.0954,0.0547,-0.0958,150,150,150
0,0.000,objbody,248,0.1079,0.0561,-0.1036,150,150,150
0,0.000,objbody,249,0.1190,0.0543,-0.0969,150,150,150
0,0.000,objbody,250,0.0958,0.0487,-0.0894,150,150,150
0,0.000,objbody,251,0.1191,0.0487,-0.0907,150,150,150
0,0.000,objbody,252,0.1089,0.0466,-0.0875,150,150,150
0,0.000,objbody,253,0.1010,0.0309,-0.1073,150,150,150
0,0.000,objbody,254,0.1078,0.0304,-0.1127,150,150,150
0,0.000,objbody,255,0.1138,0.0307,-0.1079,150,150,150
0,0.000,objbody,256,0.1012,0.0303,-0.1020,150,150,150
0,0.000,objbody,257,0.1138,0.0302,-0.1029,150,150,150
0,0.000,objbody,258,0.1083,0.0301,-0.1004,150,150,150
0,0.000,objbody,259,0.1039,0.0262,-0.1073,150,150,150
0,0.000,objbody,260,0.1077,0.0265,-0.1104,150,150,150
0,0.000,objbody,261,0.1111,0.0262,-0.1077,150,150,150
0,0.000,objbody,262,0.1040,0.0254,-0.1044,150,150,150
0,0.000,objbody,263,0.1112,0.0255,-0.1049,150,150,150
0,0.000,objbody,264,0.1080,0.0252,-0.1036,150,150,150
0,0.000,objbody,265,0.1077,0.0146,-0.1047,150,150,150
0,0.000,objbody,266,0.1054,0.0218,-0.1070,150,150,150
0,0.000,objbody,267,0.1077,0.0219,-0.1088,150,150,150
0,0.000,objbody,268,0.1097,0.0218,-0.1072,150,150,150
0,0.000,objbody,269,0.1055,0.0213,-0.1053,150,150,150
0,0.000,objbody,270,0.1097,0.0213,-0.1056,150,150,150
0,0.000,objbody,271,0.1079,0.0212,-0.1048,150,150,150
0,0.000,objbody,272,0.1056,0.0005,-0.0251,150,150,150
0,0.000,objbody,273,0.1167,0.0007,-0.0260,150,150,150
0,0.000,objbody,274,0.0987,0.0369,-0.1050,150,150,150
0,0.000,objbody,275,0.1079,0.0374,-0.1102,150,150,150
0,0.000,objbody,276,0.1159,0.0368,-0.1056,150,150,150
0,0.000,objbody,277,0.0990,0.0347,-0.0995,150,150,150
0,0.000,objbody,278,0.1160,0.0347,-0.1003,150,150,150
0,0.000,objbody,279,0.1085,0.0339,-0.0977,150,150,150
0,0.000,objbody,280,0.0973,0.0447,-0.1004,150,150,150
0,0.000,objbody,281,0.1079,0.0462,-0.1061,150,150,150
0,0.000,objbody,282,0.1172,0.0445,-0.1012,150,150,150
0,0.000,objbody,283,0.0977,0.0403,-0.0951,150,150,150
0,0.000,objbody,284,0.1172,0.0404,-0.0960,150,150,150
0,0.000,objbody,285,0.1087,0.0388,-0.0934,150,150,150
0,0.000,objbody,286,0.1201,0.0181,0.0817,150,150,150
0,0.000,objbody,287,0.1064,0.0176,0.0825,150,150,150
0,0.000,objbody,288,0.1205,0.0018,0.0807,150,150,150
0,0.000,objbody,289,0.1065,0.0013,0.0815,150,150,150
0,0.000,objbody,290,0.1859,0.0216,0.0533,150,150,150
0,0.000,objbody,291,0.1707,0.0195,0.0585,150,150,150
0,0.000,objbody,292,0.1705,-0.0023,0.0575,150,150,150
0,0.000,objbody,293,0.1858,-0.0002,0.0524,150,150,150
0,0.000,objbody,294,0.0551,0.0242,0.0649,150,150,150
0,0.000,objbody,295,0.0408,0.0229,0.0601,150,150,150
0,0.000,objbody,296,0.0579,0.0077,0.0641,150,150,150
0,0.000,objbody,297,0.0437,0.0064,0.0593,150,150,150
0,0.000,objbody,298,0.1218,0.0227,0.0562,150,150,150
0,0.000,objbody,299,0.1046,0.0221,0.0573,150,150,150
0,0.000,objbody,300,0.1228,0.0027,0.0549,150,150,150
0,0.000,objbody,301,0.1047,0.0021,0.0560,150,150,150
0,0.000,objbody,302,0.1796,0.0238,0.0296,150,150,150
0,0.000,objbody,303,0.1610,0.0210,0.0367,150,150,150
0,0.000,objbody,304,0.1616,-0.0035,0.0364,150,150,150
0,0.000,objbody,305,0.1802,-0.0007,0.0292,150,150,150
0,0.000,objbody,306,0.0621,0.0258,0.0461,150,150,150
0,0.000,objbody,307,0.0453,0.0246,0.0382,150,150,150
0,0.000,objbody,308,0.0669,0.0065,0.0416,150,150,150
0,0.000,objbody,309,0.0500,0.0053,0.0338,150,150,150
0,0.000,objbody,310,0.1207,0.0220,0.0222,150,150,150
0,0.000,objbody,311,0.1059,0.0214,0.0230,150,150,150
0,0.000,objbody,312,0.1212,0.0049,0.0197,150,150,150
0,0.000,objbody,313,0.1058,0.0043,0.0205,150,150,150
0,0.000,objbody,314,0.1658,0.0208,-0.0006,150,150,150
0,0.000,objbody,315,0.1511,0.0187,0.0052,150,150,150
